City,State,MGrid,Zip,Lat/Long
"""ELOISE",TX,EM11pf,76680,"31.23  -96.75"""
"""REALITOS",TX,EL07rk,78376,"27.42  -98.55"""
"""RAMIREZ",TX,EL07rk,78376,"27.42  -98.55"""
"""SEJITA",TX,EL07rk,78376,"27.42  -98.55"""
"""RED ROCK",TX,EL19hx,78662,"29.99  -97.39"""
"""REFUGIO",TX,EL18ih,78377,"28.3  -97.27"""
"""RICHLAND",TX,EM11sw,76681,"31.92  -96.42"""
"""RIESEL",TX,EM11ml,76682,"31.47  -96.93"""
"""OTTO",TX,EM11ml,76682,"31.47  -96.93"""
"""PERRY",TX,EM11ml,76682,"31.47  -96.93"""
"""RIO FRIO",TX,EL09dp,78879,"29.63  -99.73"""
"""RIO GRANDE CITY",TX,EL06oi,78582,"26.37  -98.82"""
"""RIO GRANDE CY",TX,EL06oi,78582,"26.37  -98.82"""
"""EL SAUZ",TX,EL06oi,78582,"26.37  -98.82"""
"""ESCOBARES",TX,EL06oi,78582,"26.37  -98.82"""
"""FORT RINGGOLD",TX,EL06oi,78582,"26.37  -98.82"""
"""GARCENO",TX,EL06oi,78582,"26.37  -98.82"""
"""LA CASITA",TX,EL06oi,78582,"26.37  -98.82"""
"""RINCON",TX,EL06oi,78582,"26.37  -98.82"""
"""RIO GRANDE",TX,EL06oi,78582,"26.37  -98.82"""
"""SANTA CATARINA",TX,EL06oi,78582,"26.37  -98.82"""
"""SANTA CRUZ",TX,EL06oi,78582,"26.37  -98.82"""
"""VILLAREALES",TX,EL06oi,78582,"26.37  -98.82"""
"""RIO HONDO",TX,EL16ff,78583,"26.23  -97.58"""
"""RIO MEDINA",TX,EL09nk,78066,"29.43  -98.88"""
"""RIVIERA",TX,EL17cg,78379,"27.28  -97.81"""
"""LOYOLA BEACH",TX,EL17cg,78379,"27.28  -97.81"""
"""RIVIERA BEACH",TX,EL17cg,78379,"27.28  -97.81"""
"""VATTMANVILLE",TX,EL17cg,78379,"27.28  -97.81"""
"""ROBSTOWN",TX,EL17es,78380,"27.79  -97.66"""
"""BLUNTZER",TX,EL17es,78380,"27.79  -97.66"""
"""PETRONILA",TX,EL17es,78380,"27.79  -97.66"""
"""RABB",TX,EL17es,78380,"27.79  -97.66"""
"""SAN PEDRO",TX,EL17es,78380,"27.79  -97.66"""
"""SOUTH SAN PEDRO",TX,EL17es,78380,"27.79  -97.66"""
"""VIOLET",TX,EL17es,78380,"27.79  -97.66"""
"""ROCKDALE",TX,EM10mp,76567,"30.65  -97"""
"""MINERVA",TX,EM10mp,76567,"30.65  -97"""
"""PRAESEL",TX,EM10mp,76567,"30.65  -97"""
"""SALTY",TX,EM10mp,76567,"30.65  -97"""
"""ROCKPORT",TX,EL18la,78381,"28.04  -97.05"""
"""ROCKPORT",TX,EL18la,78382,"28.04  -97.05"""
"""COPANO VILLAGE",TX,EL18la,78382,"28.04  -97.05"""
"""ESTES",TX,EL18la,78382,"28.04  -97.05"""
"""LAMAR",TX,EL18la,78382,"28.04  -97.05"""
"""ROCKSPRINGS",TX,DM90va,78880,"30.01  -100.21"""
"""ROGERS",TX,EM10jw,76569,"30.93  -97.22"""
"""EDGEWORTH",TX,EM10jw,76569,"30.93  -97.22"""
"""LEEDALE",TX,EM10jw,76569,"30.93  -97.22"""
"""RED RANGER",TX,EM10jw,76569,"30.93  -97.22"""
"""ROMA",TX,EL06lj,78584,"26.4  -99.01"""
"""FALCON",TX,EL06lj,78584,"26.4  -99.01"""
"""FRONTON",TX,EL06lj,78584,"26.4  -99.01"""
"""LOS SAENZ",TX,EL06lj,78584,"26.4  -99.01"""
"""ROSANKY",TX,EL19iw,78953,"29.93  -97.3"""
"""DELHI",TX,EL19iw,78953,"29.93  -97.3"""
"""JEDDO",TX,EL19iw,78953,"29.93  -97.3"""
"""STRING PRAIRIE",TX,EL19iw,78953,"29.93  -97.3"""
"""ROSEBUD",TX,EM11mb,76570,"31.07  -96.97"""
"""BAILEYVILLE",TX,EM11mb,76570,"31.07  -96.97"""
"""BRIARY",TX,EM11mb,76570,"31.07  -96.97"""
"""CEDAR SPRINGS",TX,EM11mb,76570,"31.07  -96.97"""
"""NEW CLARKSON",TX,EM11mb,76570,"31.07  -96.97"""
"""TERRYS CHAPEL",TX,EM11mb,76570,"31.07  -96.97"""
"""WILDERVILLE",TX,EM11mb,76570,"31.07  -96.97"""
"""ZIPPERLENVILLE",TX,EM11mb,76570,"31.07  -96.97"""
"""ROSS",TX,EM11kr,76684,"31.72  -97.11"""
"""ROUND MOUNTAIN",TX,EM00tk,78663,"30.43  -98.35"""
"""CYPRESS MILL",TX,EM00tk,78663,"30.43  -98.35"""
"""ROUND MTN",TX,EM00tk,78663,"30.43  -98.35"""
"""ROUND ROCK",TX,EM10dm,78664,"30.51  -97.67"""
"""OLD ROUND ROCK",TX,EM10dm,78664,"30.51  -97.67"""
"""THREE POINT",TX,EM10dm,78664,"30.51  -97.67"""
"""ROUND ROCK",TX,EM10em,78665,"30.54  -97.64"""
"""ROUND ROCK",TX,EM10dm,78680,"30.51  -97.67"""
"""ROUND ROCK",TX,EM10dm,78681,"30.51  -97.67"""
"""ROUND ROCK",TX,EM10dm,78682,"30.51  -97.67"""
"""DELL COMPUTERS",TX,EM10dm,78682,"30.51  -97.67"""
"""ROUND ROCK",TX,EM10dm,78683,"30.51  -97.67"""
"""ROUND TOP",TX,EM10pb,78954,"30.06  -96.69"""
"""WALHALLA",TX,EM10pb,78954,"30.06  -96.69"""
"""WARRENTON",TX,EM10pb,78961,"30.06  -96.69"""
"""ROUND TOP",TX,EM10pb,78961,"30.06  -96.69"""
"""RUNGE",TX,EL18dv,78151,"28.88  -97.71"""
"""SABINAL",TX,EL09gh,78881,"29.32  -99.46"""
"""SAINT HEDWIG",TX,EL09vk,78152,"29.42  -98.21"""
"""SALADO",TX,EM10fw,76571,"30.95  -97.52"""
"""PRAIRIE DELL",TX,EM10fw,76571,"30.95  -97.52"""
"""SALINENO",TX,EL06lm,78585,"26.5  -99.07"""
"""SAN ANTONIO",TX,EL09sk,78201,"29.45  -98.5"""
"""BALCONES HEIGHTS",TX,EL09sk,78201,"29.45  -98.5"""
"""BALCONES HTS",TX,EL09sk,78201,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78202,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78203,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78204,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78205,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78206,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78207,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78208,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78209,"29.45  -98.5"""
"""ALAMO HEIGHTS",TX,EL09sk,78209,"29.45  -98.5"""
"""TERRELL HILLS",TX,EL09sk,78209,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78210,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78211,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78212,"29.45  -98.5"""
"""OLMOS PARK",TX,EL09sk,78212,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78213,"29.45  -98.5"""
"""CASTLE HILLS",TX,EL09sk,78213,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78214,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78215,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78216,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78217,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78218,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78219,"29.45  -98.5"""
"""KIRBY",TX,EL09sk,78219,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78220,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78221,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78222,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78223,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78224,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78225,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78226,"29.45  -98.5"""
"""KELLY USA",TX,EL09sk,78226,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78227,"29.45  -98.5"""
"""KELLY USA BR",TX,EL09sk,78227,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78228,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78229,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78230,"29.45  -98.5"""
"""SHAVANO PARK",TX,EL09sk,78230,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78231,"29.45  -98.5"""
"""SHAVANO PARK",TX,EL09sk,78231,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78232,"29.45  -98.5"""
"""HILL COUNTRY VILLAGE",TX,EL09sk,78232,"29.45  -98.5"""
"""HL CNTRY VLG",TX,EL09sk,78232,"29.45  -98.5"""
"""HOLLYWOOD PARK",TX,EL09sk,78232,"29.45  -98.5"""
"""HOLLYWOOD PK",TX,EL09sk,78232,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78233,"29.45  -98.5"""
"""LIVE OAK",TX,EL09sk,78233,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78234,"29.45  -98.5"""
"""FORT SAM HOUSTON",TX,EL09sk,78234,"29.45  -98.5"""
"""FT SM HOUSTON",TX,EL09sk,78234,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78235,"29.45  -98.5"""
"""BROOKS AFB",TX,EL09sk,78235,"29.45  -98.5"""
"""BROOKS CB",TX,EL09sk,78235,"29.45  -98.5"""
"""BROOKS CITY BASE",TX,EL09sk,78235,"29.45  -98.5"""
"""BROOKS AFB BRANCH",TX,EL09sk,78235,"29.45  -98.5"""
"""LACKLAND A F B",TX,EL09sk,78236,"29.45  -98.5"""
"""KELLY USA",TX,EL09sk,78236,"29.45  -98.5"""
"""LACKLAND",TX,EL09sk,78236,"29.45  -98.5"""
"""LACKLAND AFB",TX,EL09sk,78236,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78236,"29.45  -98.5"""
"""SECURITY SERVICES",TX,EL09sk,78236,"29.45  -98.5"""
"""SECURITY SVC",TX,EL09sk,78236,"29.45  -98.5"""
"""WILFORD HALL",TX,EL09sk,78236,"29.45  -98.5"""
"""WILFORD HALL USAF HOSP",TX,EL09sk,78236,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78237,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78238,"29.45  -98.5"""
"""LEON VALLEY",TX,EL09sk,78238,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78239,"29.45  -98.5"""
"""WINDCREST",TX,EL09sk,78239,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78240,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78241,"29.45  -98.5"""
"""LEVI STRAUSS",TX,EL09sk,78241,"29.45  -98.5"""
"""LEVI STRAUSS EVACUEE CTR",TX,EL09sk,78241,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78242,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78243,"29.45  -98.5"""
"""ELECTRONIC SECURITY SERVICES",TX,EL09sk,78243,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78244,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78245,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78246,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78247,"29.45  -98.5"""
"""WETMORE",TX,EL09sk,78247,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78248,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78249,"29.45  -98.5"""
"""SHAVANO PARK",TX,EL09sk,78249,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78250,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78251,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78252,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78253,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78254,"29.45  -98.5"""
"""LEON VALLEY",TX,EL09sk,78254,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78255,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78256,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78257,"29.45  -98.5"""
"""SHAVANO PARK",TX,EL09sk,78257,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78258,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78259,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78260,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78261,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78263,"29.45  -98.5"""
"""CHINA GROVE",TX,EL09sk,78263,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78264,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78265,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78266,"29.45  -98.5"""
"""GARDEN RIDGE",TX,EL09sk,78266,"29.45  -98.5"""
"""BRACKEN",TX,EL09sk,78266,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78268,"29.45  -98.5"""
"""LEON VALLEY",TX,EL09sk,78268,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78269,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78270,"29.45  -98.5"""
"""WETMORE",TX,EL09sk,78270,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78278,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78279,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78280,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78283,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78284,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78285,"29.45  -98.5"""
"""FIRM CASES",TX,EL09sk,78285,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78287,"29.45  -98.5"""
"""S W BELL TELE CO",TX,EL09sk,78287,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78288,"29.45  -98.5"""
"""UNITED SERVICE AUTO ASSC",TX,EL09sk,78288,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78289,"29.45  -98.5"""
"""CITY PUBLIC SERV BOARD",TX,EL09sk,78289,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78291,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78292,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78293,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78294,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78295,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78296,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78297,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78298,"29.45  -98.5"""
"""SAN ANTONIO",TX,EL09sk,78299,"29.45  -98.5"""
"""SAN BENITO",TX,EL16ed,78586,"26.13  -97.63"""
"""CARRICITOS",TX,EL16ed,78586,"26.13  -97.63"""
"""COLABOZ",TX,EL16ed,78586,"26.13  -97.63"""
"""LA PALOMA",TX,EL16ed,78586,"26.13  -97.63"""
"""LANDRUM",TX,EL16ed,78586,"26.13  -97.63"""
"""LAS RUSIAS",TX,EL16ed,78586,"26.13  -97.63"""
"""LAURELES",TX,EL16ed,78586,"26.13  -97.63"""
"""LOS CUATES",TX,EL16ed,78586,"26.13  -97.63"""
"""RANCHITO",TX,EL16ed,78586,"26.13  -97.63"""
"""RANGERVILLE",TX,EL16ed,78586,"26.13  -97.63"""
"""YESCAS",TX,EL16ed,78586,"26.13  -97.63"""
"""SANDERSON",TX,DM80td,79848,"30.15  -102.4"""
"""SANDIA",TX,EL18ba,78383,"28.01  -97.88"""
"""PERNITAS POINT",TX,EL18ba,78383,"28.01  -97.88"""
"""SAN DIEGO",TX,EL07vs,78384,"27.75  -98.23"""
"""ROSITA",TX,EL07vs,78384,"27.75  -98.23"""
"""SAN ELIZARIO",TX,DM61un,79849,"31.57  -106.26"""
"""SAN ISIDRO",TX,EL06tr,78588,"26.73  -98.39"""
"""SAN JUAN",TX,EL06we,78589,"26.19  -98.15"""
"""LOPEZVILLE",TX,EL06we,78589,"26.19  -98.15"""
"""SAN MARCOS",TX,EL19av,78666,"29.88  -97.92"""
"""SAN MARCOS",TX,EL19av,78667,"29.88  -97.92"""
"""SAN PERLITA",TX,EL16em,78590,"26.5  -97.63"""
"""SANTA ELENA",TX,EL06rr,78591,"26.74  -98.52"""
"""LA GLORIA",TX,EL06rr,78591,"26.74  -98.52"""
"""SANTA MARIA",TX,EL16ec,78592,"26.1  -97.65"""
"""BLUETOWN",TX,EL16ec,78592,"26.1  -97.65"""
"""SANTA ROSA",TX,EL16cg,78593,"26.25  -97.82"""
"""ROGERSLACY",TX,EL16cg,78593,"26.25  -97.82"""
"""SAN YGNACIO",TX,EL07ie,78067,"27.19  -99.32"""
"""SARAGOSA",TX,DM81ea,79780,"31.03  -103.66"""
"""SARITA",TX,EL17cf,78385,"27.21  -97.8"""
"""SATIN",TX,EM11lj,76685,"31.38  -97.02"""
"""SCHERTZ",TX,EL09un,78154,"29.55  -98.26"""
"""SELMA",TX,EL09un,78154,"29.55  -98.26"""
"""LIVE OAK",TX,EL09un,78154,"29.55  -98.26"""
"""SCHULENBURG",TX,EL19nq,78956,"29.68  -96.9"""
"""DUBINA",TX,EL19nq,78956,"29.68  -96.9"""
"""ENGLE",TX,EL19nq,78956,"29.68  -96.9"""
"""FREYBURG",TX,EL19nq,78956,"29.68  -96.9"""
"""GLECKER",TX,EL19nq,78956,"29.68  -96.9"""
"""HIGH HILL",TX,EL19nq,78956,"29.68  -96.9"""
"""MORAVIA",TX,EL19nq,78956,"29.68  -96.9"""
"""SWISS ALP",TX,EL19nq,78956,"29.68  -96.9"""
"""SCHWERTNER",TX,EM10gr,76573,"30.72  -97.43"""
"""SEADRIFT",TX,EL18pj,77983,"28.41  -96.71"""
"""SEBASTIAN",TX,EL16ci,78594,"26.34  -97.79"""
"""SEGUIN",TX,EL19an,78155,"29.57  -97.96"""
"""NEW BERLIN",TX,EL19an,78155,"29.57  -97.96"""
"""SEGUIN",TX,EL19an,78156,"29.57  -97.96"""
"""SHEFFIELD",TX,DM90cq,79781,"30.69  -101.82"""
"""SHINER",TX,EL19jk,77984,"29.43  -97.17"""
"""DREYER",TX,EL19jk,77984,"29.43  -97.17"""
"""GLAZE CITY",TX,EL19jk,77984,"29.43  -97.17"""
"""HENKHAUS",TX,EL19jk,77984,"29.43  -97.17"""
"""MOUNT OLIVE",TX,EL19jk,77984,"29.43  -97.17"""
"""SIERRA BLANCA",TX,DM71he,79851,"31.17  -105.35"""
"""SINTON",TX,EL18ga,78387,"28.03  -97.5"""
"""PAPALOTE",TX,EL18ga,78387,"28.03  -97.5"""
"""SODVILLE",TX,EL18ga,78387,"28.03  -97.5"""
"""SKIDMORE",TX,EL18df,78389,"28.23  -97.68"""
"""OLMOS",TX,EL18df,78389,"28.23  -97.68"""
"""SMILEY",TX,EL19eg,78159,"29.27  -97.63"""
"""SMITHVILLE",TX,EM10ka,78957,"30  -97.15"""
"""KIRTLEY",TX,EM10ka,78957,"30  -97.15"""
"""UPTON",TX,EM10ka,78957,"30  -97.15"""
"""SOMERSET",TX,EL09qf,78069,"29.22  -98.65"""
"""SPICEWOOD",TX,EM00wl,78669,"30.48  -98.16"""
"""BRIARCLIFF",TX,EM00wl,78669,"30.48  -98.16"""
"""SPRING BRANCH",TX,EL09tu,78070,"29.86  -98.4"""
"""BULVERDE",TX,EL09sr,78163,"29.73  -98.45"""
"""SPRING BRANCH",TX,EL09sr,78163,"29.73  -98.45"""
"""STANTON",TX,DM92cc,79782,"32.12  -101.79"""
"""STAPLES",TX,EL19cs,78670,"29.78  -97.83"""
"""STOCKDALE",TX,EL19af,78160,"29.23  -97.96"""
"""DENHAWKEN",TX,EL19af,78160,"29.23  -97.96"""
"""STONEWALL",TX,EM00qe,78671,"30.2  -98.65"""
"""ALBERT",TX,EM00qe,78671,"30.2  -98.65"""
"""SUBLIME",TX,EL19ol,77986,"29.48  -96.8"""
"""SULLIVAN CITY",TX,EL06rg,78595,"26.28  -98.56"""
"""SUTHERLAND SPRINGS",TX,EL09xg,78161,"29.26  -98.06"""
"""SUTHERLND SPG",TX,EL09xg,78161,"29.26  -98.06"""
"""SWEET HOME",TX,EL19li,77987,"29.35  -97.08"""
"""TAFT",TX,EL17hx,78390,"27.98  -97.39"""
"""TARPLEY",TX,EL09ip,78883,"29.63  -99.28"""
"""TARZAN",TX,DM92ah,79783,"32.31  -101.98"""
"""TAYLOR",TX,EM10hn,76574,"30.57  -97.41"""
"""FRAME SWITCH",TX,EM10hn,76574,"30.57  -97.41"""
"""HARE",TX,EM10hn,76574,"30.57  -97.41"""
"""HOXIE",TX,EM10hn,76574,"30.57  -97.41"""
"""LANEPORT",TX,EM10hn,76574,"30.57  -97.41"""
"""NOACK",TX,EM10hn,76574,"30.57  -97.41"""
"""NORMANS CROSSING",TX,EM10hn,76574,"30.57  -97.41"""
"""RICES CROSSING",TX,EM10hn,76574,"30.57  -97.41"""
"""SANDOVAL",TX,EM10hn,76574,"30.57  -97.41"""
"""WATERLOO",TX,EM10hn,76574,"30.57  -97.41"""
"""TEHUACANA",TX,EM11rr,76686,"31.74  -96.54"""
"""TELFERNER",TX,EL18ot,77988,"28.83  -96.83"""
"""TEMPLE",TX,EM11hc,76501,"31.09  -97.36"""
"""MOFFATT",TX,EM11hc,76501,"31.09  -97.36"""
"""OENAVILLE",TX,EM11hc,76501,"31.09  -97.36"""
"""OSCAR",TX,EM11hc,76501,"31.09  -97.36"""
"""RATIBOR",TX,EM11hc,76501,"31.09  -97.36"""
"""SEATON",TX,EM11hc,76501,"31.09  -97.36"""
"""ZABCIKVILLE",TX,EM11hc,76501,"31.09  -97.36"""
"""TEMPLE",TX,EM11hc,76502,"31.09  -97.36"""
"""TEMPLE",TX,EM11hc,76503,"31.09  -97.36"""
"""TEMPLE",TX,EM11hc,76504,"31.09  -97.36"""
"""TEMPLE",TX,EM11hc,76505,"31.09  -97.36"""
"""TEMPLE",TX,EM11hc,76508,"31.09  -97.36"""
"""SCOTT AND WHITE HOSPITAL",TX,EM11hc,76508,"31.09  -97.36"""
"""TERLINGUA",TX,DL89eh,79852,"29.32  -103.62"""
"""LAJITAS",TX,DL89eh,79852,"29.32  -103.62"""
"""THOMASTON",TX,EL19ka,77989,"29  -97.15"""
"""THORNDALE",TX,EM10jo,76577,"30.61  -97.2"""
"""DETMOLD",TX,EM10jo,76577,"30.61  -97.2"""
"""GANO",TX,EM10jo,76577,"30.61  -97.2"""
"""LILAC",TX,EM10jo,76577,"30.61  -97.2"""
"""NILE",TX,EM10jo,76577,"30.61  -97.2"""
"""SAN GABRIEL",TX,EM10jo,76577,"30.61  -97.2"""
"""THORNTON",TX,EM11rj,76687,"31.41  -96.57"""
"""BIGHILL",TX,EM11rj,76687,"31.41  -96.57"""
"""DAVIS PRAIRIE",TX,EM11rj,76687,"31.41  -96.57"""
"""ODDS",TX,EM11rj,76687,"31.41  -96.57"""
"""OLD UNION",TX,EM11rj,76687,"31.41  -96.57"""
"""OLETHA",TX,EM11rj,76687,"31.41  -96.57"""
"""THRALL",TX,EM10in,76578,"30.58  -97.29"""
"""OAKVILLE",TX,EL08xj,78060,"28.41  -98.06"""
"""THREE RIVERS",TX,EL08xj,78060,"28.41  -98.06"""
"""THREE RIVERS",TX,EL08vl,78071,"28.46  -98.17"""
"""TILDEN",TX,EL08rk,78072,"28.45  -98.54"""
"""TIVOLI",TX,EL18nk,77990,"28.43  -96.88"""
"""TORNILLO",TX,DM61xk,79853,"31.44  -106.08"""
"""TOW",TX,EM00sv,78672,"30.88  -98.46"""
"""TOYAH",TX,DM81ch,79785,"31.31  -103.79"""
"""TOYAHVALE",TX,DM80cw,79786,"30.94  -103.77"""
"""TROY",TX,EM11ie,76579,"31.19  -97.3"""
"""BELFALLS",TX,EM11ie,76579,"31.19  -97.3"""
"""TULETA",TX,EL18cn,78162,"28.56  -97.8"""
"""TYNAN",TX,EL18dd,78391,"28.15  -97.73"""
"""UNIVERSAL CITY",TX,EL09un,78148,"29.55  -98.3"""
"""UNIVERSAL CTY",TX,EL09un,78148,"29.55  -98.3"""
"""LIVE OAK",TX,EL09un,78148,"29.55  -98.3"""
"""RANDOLPH A F B",TX,EL09un,78148,"29.55  -98.3"""
"""RANDOLPH AFB",TX,EL09un,78148,"29.55  -98.3"""
"""RANDOLPH AIR FORCE BASE",TX,EL09un,78148,"29.55  -98.3"""
"""RANDOLPH A F B",TX,EL09un,78150,"29.55  -98.3"""
"""RANDOLPH AFB",TX,EL09un,78150,"29.55  -98.3"""
"""RANDOLPH AIR",TX,EL09un,78150,"29.55  -98.3"""
"""RANDOLPH AIR FORCE BASE",TX,EL09un,78150,"29.55  -98.3"""
"""UNIVERSAL CITY",TX,EL09un,78150,"29.55  -98.3"""
"""UNIVERSAL CTY",TX,EL09un,78150,"29.55  -98.3"""
"""UTOPIA",TX,EL09fo,78884,"29.61  -99.53"""
"""UVALDE",TX,EL09cf,78801,"29.21  -99.78"""
"""UVALDE",TX,EL09cf,78802,"29.21  -99.78"""
"""VALENTINE",TX,DM70sn,79854,"30.58  -104.49"""
"""VALLEY MILLS",TX,EM11gp,76689,"31.65  -97.47"""
"""MOSHEIM",TX,EM11gp,76689,"31.65  -97.47"""
"""VANDERBILT",TX,EL18qu,77991,"28.85  -96.66"""
"""VANDERPOOL",TX,EL09fr,78885,"29.73  -99.55"""
"""VAN HORN",TX,DM71oa,79855,"31.04  -104.83"""
"""KENT",TX,DM71oa,79855,"31.04  -104.83"""
"""VICTORIA",TX,EL18mt,77901,"28.82  -96.98"""
"""COLOGNE",TX,EL18mt,77901,"28.82  -96.98"""
"""DA COSTA",TX,EL18mt,77901,"28.82  -96.98"""
"""GUADALUPE",TX,EL18mt,77901,"28.82  -96.98"""
"""MISSION VALLEY",TX,EL18mt,77901,"28.82  -96.98"""
"""VICTORIA",TX,EL18mt,77902,"28.82  -96.98"""
"""VICTORIA",TX,EL18mt,77903,"28.82  -96.98"""
"""VICTORIA",TX,EL18mt,77904,"28.82  -96.98"""
"""VICTORIA",TX,EL18mt,77905,"28.82  -96.98"""
"""RAISIN",TX,EL18mt,77905,"28.82  -96.98"""
"""VON ORMY",TX,EL09qg,78073,"29.25  -98.62"""
"""WACO",TX,EM11jn,76701,"31.56  -97.18"""
"""WACO",TX,EM11jn,76702,"31.56  -97.18"""
"""WACO",TX,EM11jn,76703,"31.56  -97.18"""
"""WACO",TX,EM11jn,76704,"31.56  -97.18"""
"""BELLMEAD",TX,EM11jn,76704,"31.56  -97.18"""
"""WACO",TX,EM11jn,76705,"31.56  -97.18"""
"""BELLMEAD",TX,EM11jn,76705,"31.56  -97.18"""
"""LACY LAKEVIEW",TX,EM11jn,76705,"31.56  -97.18"""
